UsedMemory
0.000000	4.0000    	
1.000000	4.0000    	
2.000000	5.0000    	
3.000000	6.0000    	
4.000000	6.0000    	
5.000000	7.0000    	
6.000000	7.0000    	
7.000000	8.0000    	
8.000000	9.0000    	
9.000000	9.0000    	
10.000000	10.0000   	
11.000000	11.0000   	
12.000000	11.0000   	
13.000000	12.0000   	
14.000000	12.0000   	
15.000000	13.0000   	
16.000000	14.0000   	
17.000000	14.0000   	
18.000000	15.0000   	
19.000000	16.0000   	
20.000000	16.0000   	
21.000000	17.0000   	
22.000000	17.0000   	
23.000000	18.0000   	
24.000000	19.0000   	
25.000000	19.0000   	
26.000000	20.0000   	
27.000000	21.0000   	
28.000000	21.0000   	
29.000000	22.0000   	
30.000000	23.0000   	
31.000000	23.0000   	
32.000000	24.0000   	
33.000000	24.0000   	
34.000000	2.0000    	
35.000000	3.0000    	
36.000000	4.0000    	
37.000000	4.0000    	
38.000000	5.0000    	
39.000000	5.0000    	
40.000000	6.0000    	
41.000000	8.0000    	
42.000000	9.0000    	
43.000000	10.0000   	
44.000000	12.0000   	
45.000000	13.0000   	
46.000000	14.0000   	
47.000000	15.0000   	
48.000000	16.0000   	
49.000000	17.0000   	
50.000000	18.0000   	
51.000000	20.0000   	
52.000000	21.0000   	
53.000000	22.0000   	
54.000000	23.0000   	
55.000000	24.0000   	
56.000000	25.0000   	
57.000000	26.0000   	
58.000000	4.0000    	
59.000000	6.0000    	
60.000000	7.0000    	
61.000000	10.0000   	
62.000000	12.0000   	
63.000000	13.0000   	
64.000000	13.0000   	
65.000000	14.0000   	
66.000000	14.0000   	
67.000000	14.0000   	
68.000000	15.0000   	
69.000000	15.0000   	
